user_id,cred,indmoney,jupiter,amazon_prime,apple_music,flipkart,meesho,jar,phonepe,groww,ludo_king,moj,sharechat,kreditbee,cashbean,tier_label
U4914,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Tier1
U4915,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,Tier1
U4916,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,Tier3
U4917,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,Tier2
U4918,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Tier2
U4919,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,Tier3
U4920,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,Tier2
U4921,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,Tier3
U4922,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,Tier3
U4923,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,Tier2
U4924,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,Tier3
U4925,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,Tier1
U4926,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,Tier1
U4927,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,Tier2
U4928,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,Tier1
U4929,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,Tier3
U4930,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,Tier3
U4931,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,Tier2
U4932,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,Tier2
U4933,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,Tier3
U4934,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Tier2
U4935,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,Tier2
U4936,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,Tier2
U4937,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,Tier3
U4938,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,Tier2
U4939,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,Tier3
U4940,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,Tier3
U4941,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,Tier2
U4942,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,Tier2
U4943,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,Tier3
U4944,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,Tier2
U4945,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,Tier3
U4946,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,Tier3
U4947,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,Tier2
U4948,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,Tier3
U4949,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,Tier3
U4950,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,Tier3
U4951,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,Tier2
U4952,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,Tier1
U4953,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Tier2
U4954,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,Tier2
U4955,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,Tier2
U4956,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,Tier3
U4957,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,Tier2
U4958,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,Tier2
U4959,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,Tier1
U4960,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,Tier3
U4961,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,Tier2
U4962,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,Tier1
U4963,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Tier1
U4964,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Tier3
U4965,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,Tier2
U4966,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,Tier1
U4967,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,Tier3
U4968,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,Tier3
U4969,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Tier3
U4970,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,Tier2
U4971,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,Tier2
U4972,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,Tier3
U4973,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Tier2
U4974,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,Tier3
U4975,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,Tier1
U4976,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Tier2
U4977,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,Tier1
U4978,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,Tier1
U4979,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,Tier1
U4980,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,Tier1
U4981,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,Tier3
U4982,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,Tier1
U4983,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,Tier2
U4984,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,Tier3
U4985,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,Tier2
U4986,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,Tier1
U4987,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,Tier3
U4988,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,Tier2
U4989,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,Tier3
U4990,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,Tier3
U4991,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,Tier3
U4992,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,Tier2
U4993,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,Tier2
U4994,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,Tier2
U4995,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,Tier1
U4996,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,Tier3
U4997,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,Tier1
U4998,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Tier2
U4999,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,Tier3
U5000,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,Tier2
U5001,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Tier2
U5002,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,Tier2
U5003,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,Tier3
U5004,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,Tier2
U5005,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,Tier3
U5006,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,Tier1
U5007,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,Tier3
U5008,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,Tier3
U5009,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Tier1
U5010,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,Tier2
U5011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Tier1
U5012,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,Tier3
U5013,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,Tier2
U5014,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,Tier2
U5015,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,Tier1
U5016,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,Tier1
U5017,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,Tier1
U5018,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,Tier2
U5019,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,Tier2
U5020,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,Tier3
U5021,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,Tier2
U5022,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,Tier2
U5023,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,Tier3
U5024,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,Tier3
U5025,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,Tier3
U5026,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,Tier2
U5027,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Tier1
U5028,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,Tier1
U5029,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,Tier3
U5030,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,Tier1
U5031,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,Tier2
U5032,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,Tier2
U5033,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,Tier2
U5034,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,Tier2
U5035,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Tier1
U5036,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,Tier2
U5037,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,Tier2
U5038,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,Tier3
U5039,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Tier3
U5040,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,Tier3
U5041,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Tier3
U5042,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,Tier2
U5043,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,Tier1
U5044,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,Tier2
U5045,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,Tier2
U5046,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,Tier2
U5047,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,Tier2
U5048,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,Tier2
U5049,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,Tier2
U5050,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Tier2
U5051,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,Tier1
U5052,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,Tier3
U5053,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Tier1
U5054,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tier1
U5055,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,Tier2
U5056,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,Tier2
U5057,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,Tier2
U5058,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,Tier1
U5059,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,Tier2
U5060,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,Tier2
U5061,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,Tier3
U5062,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,Tier3
U5063,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,Tier2
U5064,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,Tier2
U5065,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,Tier3
U5066,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,Tier1
U5067,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,Tier2
U5068,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,Tier2
U5069,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,Tier3
U5070,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,Tier1
U5071,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,Tier2
U5072,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,Tier3
U5073,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,Tier2
U5074,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,Tier1
U5075,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,Tier3
U5076,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,Tier2
U5077,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,Tier2
U5078,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Tier1
U5079,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,Tier2
U5080,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Tier2
U5081,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Tier1
U5082,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,Tier1
U5083,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Tier3
U5084,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,Tier1
U5085,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,Tier1
U5086,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,Tier2
U5087,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,Tier3
U5088,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,Tier1
U5089,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,Tier2
U5090,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,Tier1
U5091,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,Tier1
U5092,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,Tier1
U5093,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tier3
U5094,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Tier1
U5095,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,Tier1
U5096,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,Tier2
U5097,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,Tier3
U5098,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Tier1
U5099,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,Tier2
U5100,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,Tier1
U5101,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,Tier2
U5102,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,Tier2
U5103,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,Tier2
U5104,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,Tier2
U5105,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,Tier2
U5106,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Tier1
U5107,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,Tier2
U5108,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,Tier1
U5109,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Tier3
U5110,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,Tier3
U5111,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,Tier3
U5112,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,Tier3
U5113,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,Tier2
U5114,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,Tier3
U5115,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,Tier1
U5116,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,Tier2
U5117,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,Tier2
U5118,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,Tier2
U5119,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,Tier3
U5120,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Tier1
U5121,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,Tier2
U5122,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Tier3
U5123,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Tier1
U5124,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,Tier2
U5125,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,Tier3
U5126,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Tier2
U5127,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,Tier2
U5128,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,Tier1
U5129,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,Tier2
U5130,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,Tier3
U5131,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,Tier2
U5132,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Tier2
U5133,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,Tier1
U5134,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Tier1
U5135,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,Tier3
U5136,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,Tier2
U5137,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,Tier2
U5138,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Tier1
U5139,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Tier2
U5140,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,Tier3
U5141,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,Tier2
U5142,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Tier1
U5143,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Tier2
U5144,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,Tier3
U5145,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,Tier2
U5146,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Tier3
U5147,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,Tier2
U5148,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,Tier3
U5149,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,Tier2
U5150,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Tier1
U5151,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,Tier2
U5152,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,Tier1
U5153,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,Tier3
U5154,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,Tier3
U5155,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,Tier2
U5156,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,Tier2
U5157,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Tier1
U5158,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,Tier3
U5159,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,Tier2
U5160,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,Tier1
U5161,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,Tier2
U5162,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Tier1
U5163,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,Tier2
U5164,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,Tier2
U5165,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,Tier1
U5166,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,Tier3
U5167,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Tier1
U5168,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,Tier1
U5169,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,Tier1
U5170,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,Tier3
U5171,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,Tier2
U5172,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,Tier2
U5173,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,Tier1
U5174,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,Tier1
U5175,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,Tier2
U5176,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Tier3
U5177,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,Tier3
U5178,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,Tier1
U5179,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,Tier2
U5180,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Tier3
U5181,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,Tier2
U5182,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,Tier3
U5183,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,Tier1
U5184,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,Tier3
U5185,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,Tier3
U5186,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,Tier3
U5187,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,Tier2
U5188,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,Tier2
U5189,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,Tier3
U5190,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,Tier1
U5191,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,Tier2
U5192,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,Tier3
U5193,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,Tier3
U5194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Tier3
U5195,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Tier1
U5196,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,Tier3
U5197,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,Tier3
U5198,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,Tier1
U5199,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,Tier2
U5200,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,Tier1
U5201,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,Tier2
U5202,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,Tier3
U5203,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,Tier2
U5204,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,Tier3
U5205,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,Tier3
U5206,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,Tier2
U5207,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Tier3
U5208,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,Tier2
U5209,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,Tier3
U5210,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,Tier1
U5211,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,Tier3
U5212,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,Tier1
U5213,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,Tier2
U5214,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,Tier3
U5215,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,Tier2
U5216,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,Tier2
U5217,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,Tier2
U5218,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,Tier3
U5219,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,Tier1
U5220,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,Tier1
U5221,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,Tier1
U5222,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,Tier2
U5223,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,Tier1
U5224,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,Tier2
U5225,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,Tier2
U5226,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,Tier1
U5227,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,Tier2
U5228,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,Tier3
U5229,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,Tier1
U5230,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Tier2
U5231,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,Tier2
U5232,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,Tier2
U5233,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,Tier3
U5234,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,Tier2
U5235,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,Tier2
U5236,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,Tier1
U5237,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,Tier2
U5238,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,Tier2
U5239,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,Tier1
U5240,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,Tier2
U5241,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,Tier3
U5242,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,Tier2
U5243,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,Tier2
U5244,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,Tier3
U5245,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,Tier3
U5246,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,Tier2
U5247,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,Tier3
U5248,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,Tier3
U5249,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,Tier2
U5250,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,Tier2
U5251,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,Tier2
U5252,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,Tier3
U5253,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,Tier2
U5254,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,Tier1
U5255,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,Tier3
U5256,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,Tier2
U5257,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,Tier1
U5258,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Tier2
U5259,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,Tier2
U5260,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Tier3
U5261,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,Tier1
U5262,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,Tier3
U5263,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,Tier2
U5264,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,Tier1
U5265,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,Tier3
U5266,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,Tier2
U5267,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,Tier1
U5268,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,Tier2
U5269,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,Tier3
